timestamp_s,programName,programStatus,partTimeInCycle,cuttingTime,operatingTime,totalCycleTimeNet,activeBlock,activeLineNumber,partsMadeForProgram,partsRequiredForProgram,totalParts,spindleName,spindleTemp,spindleOpMode,spindlePsModePos,spindleSpeedDemand,spindleActualSpeed,spindleTurnState,spindleAngularPositionDemand,spindleSpeedLimit,spindleSpeedOverride,spindleDriveLoad,spindleConstCutRate,coolantTemp,activeToolNumber,activeToolID,activeToolLength1,activeToolLength2,activeToolLength3,activeToolRadius,axisXName,axisXStatus,axisXPositionToGo,axisXPosition,axisXAcceleration,axisXAccelerationPC,axisXDrivePower,axisXFeedRate,axisYName,axisYStatus,axisYPositionToGo,axisYPosition,axisYAcceleration,axisYAccelerationPC,axisYDrivePower,axisYFeedRate,axisZName,axisZStatus,axisZPositionToGo,axisZPosition,axisZAcceleration,axisZAccelerationPC,axisZDrivePower,axisZFeedRate,axisCName,axisCStatus,axisCPositionToGo,axisCPosition,axisCAcceleration,axisCAccelerationPC,axisCDrivePower,axisCFeedRate,axisAName,axisAStatus,axisAPositionToGo,axisAPosition,axisAAcceleration,axisAAccelerationPC,axisADrivePower,axisAFeedRate
88.4,O5678_JOB2,3,15.8,24.3,59.1,59072.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.6,0,0,1800,1800,1,0,8000,100,28,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,30,0,0,0,24,400.0,Y,0,50,0,0,0,27,400.0,Z,3,0,0,0,0,0,0.0,C,3,0,45,0,0,1,0.0,A,3,0,90,0,0,1,0.0
88.5,O5678_JOB2,3,15.9,24.4,59.2,59181.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.7,0,0,1800,1800,1,0,8000,100,39,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,29,0,0,0,28,400.0,Y,0,49,0,0,0,28,400.0,Z,3,0,0,0,0,0,0.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,0,0.0
88.6,O5678_JOB2,3,16.0,24.5,59.3,59274.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.7,0,0,1800,1800,1,0,8000,100,26,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,29,0,0,0,18,400.0,Y,0,49,0,0,0,32,400.0,Z,3,0,0,0,0,0,0.0,C,3,0,45,0,0,1,0.0,A,3,0,90,0,0,1,0.0
88.7,O5678_JOB2,3,16.1,24.6,59.4,59365.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.7,0,0,1800,1800,1,0,8000,100,25,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,28,0,0,0,28,400.0,Y,0,48,0,0,0,22,400.0,Z,3,0,0,0,0,2,0.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,2,0.0
88.8,O5678_JOB2,3,16.2,24.7,59.5,59467.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.7,0,0,1800,1800,1,0,8000,100,34,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,27,0,0,0,22,400.0,Y,0,47,0,0,0,28,400.0,Z,3,0,0,0,0,1,0.0,C,3,0,45,0,0,1,0.0,A,3,0,90,0,0,1,0.0
88.9,O5678_JOB2,3,16.3,24.8,59.6,59568.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.7,0,0,1800,1800,1,0,8000,100,30,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,27,0,0,0,31,400.0,Y,0,47,0,0,0,23,400.0,Z,3,0,0,0,0,0,0.0,C,3,0,45,0,0,2,0.0,A,3,0,90,0,0,1,0.0
89.0,O5678_JOB2,3,16.4,24.9,59.7,59662.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.7,0,0,1800,1800,1,0,8000,100,32,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,26,0,0,0,25,400.0,Y,0,46,0,0,0,25,400.0,Z,3,0,0,0,0,0,0.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,2,0.0
89.1,O5678_JOB2,3,16.5,25.0,59.8,59759.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.7,0,0,1800,1800,1,0,8000,100,29,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,25,0,0,0,25,400.0,Y,0,45,0,0,0,22,400.0,Z,3,0,0,0,0,1,0.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,2,0.0
89.2,O5678_JOB2,3,16.6,25.1,59.9,59861.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.7,0,0,1800,1800,1,0,8000,100,37,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,25,0,0,0,24,400.0,Y,0,45,0,0,0,24,400.0,Z,3,0,0,0,0,2,0.0,C,3,0,45,0,0,1,0.0,A,3,0,90,0,0,1,0.0
89.3,O5678_JOB2,3,16.7,25.2,60.0,59965.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.8,0,0,1800,1800,1,0,8000,100,39,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,24,0,0,0,23,400.0,Y,0,44,0,0,0,32,400.0,Z,3,0,0,0,0,2,0.0,C,3,0,45,0,0,1,0.0,A,3,0,90,0,0,1,0.0
89.4,O5678_JOB2,3,16.8,25.3,60.1,60074.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.8,0,0,1800,1800,1,0,8000,100,27,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,23,0,0,0,33,400.0,Y,0,43,0,0,0,22,400.0,Z,3,0,0,0,0,1,0.0,C,3,0,45,0,0,2,0.0,A,3,0,90,0,0,0,0.0
89.5,O5678_JOB2,3,16.9,25.4,60.2,60173.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.8,0,0,1800,1800,1,0,8000,100,34,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,23,0,0,0,27,400.0,Y,0,43,0,0,0,28,400.0,Z,3,0,0,0,0,1,0.0,C,3,0,45,0,0,1,0.0,A,3,0,90,0,0,0,0.0
89.6,O5678_JOB2,3,17.0,25.5,60.3,60275.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.8,0,0,1800,1800,1,0,8000,100,27,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,22,0,0,0,20,400.0,Y,0,42,0,0,0,20,400.0,Z,3,0,0,0,0,1,0.0,C,3,0,45,0,0,2,0.0,A,3,0,90,0,0,0,0.0
89.7,O5678_JOB2,3,17.1,25.6,60.4,60377.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.8,0,0,1800,1800,1,0,8000,100,34,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,21,0,0,0,26,400.0,Y,0,41,0,0,0,27,400.0,Z,3,0,0,0,0,2,0.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,1,0.0
89.8,O5678_JOB2,3,17.2,25.7,60.5,60479.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.8,0,0,1800,1800,1,0,8000,100,42,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,21,0,0,0,30,400.0,Y,0,41,0,0,0,32,400.0,Z,3,0,0,0,0,1,0.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,2,0.0
89.9,O5678_JOB2,3,17.3,25.8,60.6,60587.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.9,0,0,1800,1800,1,0,8000,100,39,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,20,1,0,0,24,400.0,Y,0,40,0,0,0,23,400.0,Z,3,0,0,0,0,1,0.0,C,3,0,45,0,0,2,0.0,A,3,0,90,0,0,1,0.0
90.0,O5678_JOB2,3,17.4,25.9,60.7,60686.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.9,0,0,1800,1800,1,0,8000,100,37,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,19,1,0,0,25,400.0,Y,0,39,0,0,0,25,400.0,Z,3,0,0,0,0,0,0.0,C,3,0,45,0,0,1,0.0,A,3,0,90,0,0,0,0.0
90.1,O5678_JOB2,3,17.5,26.0,60.8,60780.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.9,0,0,1800,1800,1,0,8000,100,38,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,19,2,0,0,28,400.0,Y,0,39,0,0,0,19,400.0,Z,3,0,0,0,0,0,0.0,C,3,0,45,0,0,2,0.0,A,3,0,90,0,0,0,0.0
90.2,O5678_JOB2,3,17.6,26.1,60.9,60872.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.9,0,0,1800,1800,1,0,8000,100,37,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,18,3,0,0,23,400.0,Y,0,38,0,0,0,25,400.0,Z,3,0,0,0,0,1,0.0,C,3,0,45,0,0,1,0.0,A,3,0,90,0,0,0,0.0
90.3,O5678_JOB2,3,17.7,26.2,61.0,60972.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.9,0,0,1800,1800,1,0,8000,100,31,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,17,3,0,0,22,400.0,Y,0,37,0,0,0,32,400.0,Z,3,0,0,0,0,2,0.0,C,3,0,45,0,0,2,0.0,A,3,0,90,0,0,1,0.0
90.4,O5678_JOB2,3,17.8,26.3,61.1,61067.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.9,0,0,1800,1800,1,0,8000,100,30,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,17,4,0,0,29,400.0,Y,0,37,0,0,0,20,400.0,Z,3,0,0,0,0,0,0.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,1,0.0
90.5,O5678_JOB2,3,17.9,26.4,61.2,61170.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,28.9,0,0,1800,1800,1,0,8000,100,40,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,16,5,0,0,32,400.0,Y,0,36,0,0,0,20,400.0,Z,3,0,0,0,0,1,0.0,C,3,0,45,0,0,2,0.0,A,3,0,90,0,0,0,0.0
90.6,O5678_JOB2,3,18.0,26.5,61.3,61276.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.0,0,0,1800,1800,1,0,8000,100,36,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,15,5,0,0,33,400.0,Y,0,35,0,0,0,35,400.0,Z,3,0,0,0,0,2,0.0,C,3,0,45,0,0,1,0.0,A,3,0,90,0,0,1,0.0
90.7,O5678_JOB2,3,18.1,26.6,61.4,61381.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.0,0,0,1800,1800,1,0,8000,100,37,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,15,6,0,0,28,400.0,Y,0,35,0,0,0,30,400.0,Z,3,0,0,0,0,2,0.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,0,0.0
90.8,O5678_JOB2,3,18.2,26.7,61.5,61472.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.0,0,0,1800,1800,1,0,8000,100,30,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,14,7,0,0,26,400.0,Y,0,34,0,0,0,29,400.0,Z,3,0,0,0,0,2,0.0,C,3,0,45,0,0,2,0.0,A,3,0,90,0,0,0,0.0
90.9,O5678_JOB2,3,18.3,26.8,61.6,61576.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.0,0,0,1800,1800,1,0,8000,100,26,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,13,7,0,0,28,400.0,Y,0,33,0,0,0,25,400.0,Z,3,0,0,0,0,2,0.0,C,3,0,45,0,0,1,0.0,A,3,0,90,0,0,0,0.0
91.0,O5678_JOB2,3,18.4,26.9,61.7,61666.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.0,0,0,1800,1800,1,0,8000,100,31,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,13,8,0,0,21,400.0,Y,0,33,0,0,0,29,400.0,Z,3,0,0,0,0,2,0.0,C,3,0,45,0,0,1,0.0,A,3,0,90,0,0,2,0.0
91.1,O5678_JOB2,3,18.5,27.0,61.8,61770.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.0,0,0,1800,1800,1,0,8000,100,31,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,12,9,0,0,31,400.0,Y,0,32,0,0,0,21,400.0,Z,3,0,0,0,0,0,0.0,C,3,0,45,0,0,1,0.0,A,3,0,90,0,0,2,0.0
91.2,O5678_JOB2,3,18.6,27.1,61.9,61875.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.0,0,0,1800,1800,1,0,8000,100,30,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,11,9,0,0,21,400.0,Y,0,31,0,0,0,26,400.0,Z,3,0,0,0,0,0,0.0,C,3,0,45,0,0,1,0.0,A,3,0,90,0,0,0,0.0
91.3,O5678_JOB2,3,18.7,27.2,62.0,61983.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.1,0,0,1800,1800,1,0,8000,100,38,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,11,10,0,0,27,400.0,Y,0,31,0,0,0,33,400.0,Z,3,0,0,0,0,0,0.0,C,3,0,45,0,0,1,0.0,A,3,0,90,0,0,1,0.0
91.4,O5678_JOB2,3,18.8,27.3,62.1,62083.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.1,0,0,1800,1800,1,0,8000,100,36,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,10,11,0,0,32,400.0,Y,0,30,1,0,0,33,400.0,Z,3,0,0,0,0,2,0.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,1,0.0
91.5,O5678_JOB2,3,18.9,27.4,62.2,62184.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.1,0,0,1800,1800,1,0,8000,100,38,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,9,11,0,0,24,400.0,Y,0,29,1,0,0,21,400.0,Z,3,0,0,0,0,1,0.0,C,3,0,45,0,0,2,0.0,A,3,0,90,0,0,0,0.0
91.6,O5678_JOB2,3,19.0,27.5,62.3,62281.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.1,0,0,1800,1800,1,0,8000,100,31,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,9,12,0,0,25,400.0,Y,0,29,2,0,0,22,400.0,Z,3,0,0,0,0,0,0.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,2,0.0
91.7,O5678_JOB2,3,19.1,27.6,62.4,62381.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.1,0,0,1800,1800,1,0,8000,100,26,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,8,13,0,0,24,400.0,Y,0,28,3,0,0,25,400.0,Z,3,0,0,0,0,1,0.0,C,3,0,45,0,0,1,0.0,A,3,0,90,0,0,2,0.0
91.8,O5678_JOB2,3,19.2,27.7,62.5,62475.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.1,0,0,1800,1800,1,0,8000,100,30,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,7,13,0,0,32,400.0,Y,0,27,3,0,0,27,400.0,Z,3,0,0,0,0,2,0.0,C,3,0,45,0,0,2,0.0,A,3,0,90,0,0,2,0.0
91.9,O5678_JOB2,3,19.3,27.8,62.6,62567.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.1,0,0,1800,1800,1,0,8000,100,30,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,7,14,0,0,20,400.0,Y,0,27,4,0,0,29,400.0,Z,3,0,0,0,0,1,0.0,C,3,0,45,0,0,1,0.0,A,3,0,90,0,0,0,0.0
92.0,O5678_JOB2,3,19.4,27.9,62.7,62660.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.1,0,0,1800,1800,1,0,8000,100,38,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,6,15,0,0,30,400.0,Y,0,26,5,0,0,32,400.0,Z,3,0,0,0,0,2,0.0,C,3,0,45,0,0,1,0.0,A,3,0,90,0,0,2,0.0
92.1,O5678_JOB2,3,19.5,28.0,62.8,62755.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.2,0,0,1800,1800,1,0,8000,100,42,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,5,15,0,0,31,400.0,Y,0,25,5,0,0,26,400.0,Z,3,0,0,0,0,0,0.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,1,0.0
92.2,O5678_JOB2,3,19.6,28.1,62.9,62847.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.2,0,0,1800,1800,1,0,8000,100,28,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,5,16,0,-70,45,400.0,Y,0,25,6,0,0,24,400.0,Z,3,0,0,0,0,1,0.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,0,0.0
92.3,O5678_JOB2,3,19.7,28.2,63.0,62943.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.2,0,0,1800,1800,1,0,8000,100,35,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,4,17,0,-70,42,400.0,Y,0,24,7,0,0,30,400.0,Z,3,0,0,0,0,1,0.0,C,3,0,45,0,0,2,0.0,A,3,0,90,0,0,2,0.0
92.4,O5678_JOB2,3,19.8,28.3,63.1,63038.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.2,0,0,1800,1800,1,0,8000,100,28,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,3,17,0,-70,44,400.0,Y,0,23,7,0,0,25,400.0,Z,3,0,0,0,0,2,0.0,C,3,0,45,0,0,2,0.0,A,3,0,90,0,0,2,0.0
92.5,O5678_JOB2,3,19.9,28.4,63.2,63144.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.2,0,0,1800,1800,1,0,8000,100,33,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,3,18,0,-70,51,400.0,Y,0,23,8,0,0,26,400.0,Z,3,0,0,0,0,2,0.0,C,3,0,45,0,0,2,0.0,A,3,0,90,0,0,0,0.0
92.6,O5678_JOB2,3,20.0,28.5,63.3,63237.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.2,0,0,1800,1800,1,0,8000,100,27,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,2,19,0,-70,49,400.0,Y,0,22,9,0,0,31,400.0,Z,3,0,0,0,0,0,0.0,C,3,0,45,0,0,1,0.0,A,3,0,90,0,0,1,0.0
92.7,O5678_JOB2,3,20.1,28.6,63.4,63331.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.2,0,0,1800,1800,1,0,8000,100,30,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,1,19,0,-70,44,400.0,Y,0,21,9,0,0,26,400.0,Z,3,0,0,0,0,2,0.0,C,3,0,45,0,0,2,0.0,A,3,0,90,0,0,1,0.0
92.8,O5678_JOB2,3,20.2,28.7,63.5,63427.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.3,0,0,1800,1800,1,0,8000,100,40,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,0,1,20,0,-70,53,400.0,Y,0,21,10,0,0,29,400.0,Z,3,0,0,0,0,2,0.0,C,3,0,45,0,0,1,0.0,A,3,0,90,0,0,2,0.0
92.9,O5678_JOB2,3,20.3,28.8,63.6,63521.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.3,0,0,1800,1800,1,0,8000,100,39,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,3,0,20,0,0,0,0.0,Y,0,20,11,0,0,35,400.0,Z,3,0,0,0,0,0,0.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,2,0.0
93.0,O5678_JOB2,3,20.4,28.9,63.7,63625.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.3,0,0,1800,1800,1,0,8000,100,36,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,3,0,20,0,0,1,0.0,Y,0,19,11,0,0,26,400.0,Z,3,0,0,0,0,1,0.0,C,3,0,45,0,0,1,0.0,A,3,0,90,0,0,1,0.0
93.1,O5678_JOB2,3,20.5,29.0,63.8,63722.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.3,0,0,1800,1800,1,0,8000,100,33,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,3,0,20,0,0,1,0.0,Y,0,19,12,0,0,23,400.0,Z,3,0,0,0,0,2,0.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,2,0.0
93.2,O5678_JOB2,3,20.6,29.1,63.9,63812.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.3,0,0,1800,1800,1,0,8000,100,30,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,3,0,20,0,0,2,0.0,Y,0,18,13,0,0,22,400.0,Z,3,0,0,0,0,1,0.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,0,0.0
93.3,O5678_JOB2,3,20.7,29.2,64.0,63906.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.3,0,0,1800,1800,1,0,8000,100,24,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,3,0,20,0,0,0,0.0,Y,0,17,13,0,0,24,400.0,Z,3,0,0,0,0,1,0.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,1,0.0
93.4,O5678_JOB2,3,20.8,29.3,64.1,64002.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.3,0,0,1800,1800,1,0,8000,100,32,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,3,0,20,0,0,1,0.0,Y,0,17,14,0,0,23,400.0,Z,3,0,0,0,0,1,0.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,0,0.0
93.5,O5678_JOB2,3,20.9,29.4,64.2,64102.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.4,0,0,1800,1800,1,0,8000,100,34,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,3,0,20,0,0,0,0.0,Y,0,16,15,0,0,25,400.0,Z,3,0,0,0,0,0,0.0,C,3,0,45,0,0,2,0.0,A,3,0,90,0,0,0,0.0
93.6,O5678_JOB2,3,21.0,29.5,64.3,64210.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.4,0,0,1800,1800,1,0,8000,100,24,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,3,0,20,0,0,0,0.0,Y,0,15,15,0,0,19,400.0,Z,3,0,0,0,0,2,0.0,C,3,0,45,0,0,2,0.0,A,3,0,90,0,0,2,0.0
93.7,O5678_JOB2,3,21.1,29.6,64.4,64320.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.4,0,0,1800,1800,1,0,8000,100,30,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,3,0,20,0,0,0,0.0,Y,0,15,16,0,0,27,400.0,Z,3,0,0,0,0,1,0.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,2,0.0
93.8,O5678_JOB2,3,21.2,29.7,64.5,64415.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.4,0,0,1800,1800,1,0,8000,100,27,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,3,0,20,0,0,0,0.0,Y,0,14,17,0,0,31,400.0,Z,3,0,0,0,0,2,0.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,1,0.0
93.9,O5678_JOB2,3,21.3,29.8,64.6,64523.0,N80 G01 X20.0 Y30.0 F400,80,4,3,67,S1,29.4,0,0,1800,1800,1,0,8000,100,32,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,3,0,20,0,0,1,0.0,Y,0,13,17,0,0,31,400.0,Z,3,0,0,0,0,0,0.0,C,3,0,45,0,0,2,0.0,A,3,0,90,0,0,1,0.0
94.0,O5678_JOB2,3,21.4,29.8,64.7,64632.0,N90 G00 Z50.0,90,4,3,67,S1,29.4,0,0,1800,1800,1,0,8000,100,25,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,3,0,20,0,0,0,0.0,Y,0,13,30,4,70,31,7600.0,Z,0,55,28,3,70,49,20000.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,2,0.0
94.1,O5678_JOB2,3,21.5,29.8,64.8,64732.0,N90 G00 Z50.0,90,4,3,67,S1,29.4,0,0,1800,1800,1,0,8000,100,4,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,3,0,20,0,0,1,0.0,Y,3,0,30,0,0,1,0.0,Z,0,22,50,0,-70,38,13000.0,C,3,0,45,0,0,2,0.0,A,3,0,90,0,0,1,0.0
94.2,O5678_JOB2,3,21.6,29.8,64.9,64828.0,N90 G00 Z50.0,90,4,3,67,S1,29.4,0,0,1800,1800,1,0,8000,100,5,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,3,0,20,0,0,2,0.0,Y,3,0,30,0,0,0,0.0,Z,3,0,50,0,0,2,0.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,1,0.0
94.3,O5678_JOB2,3,21.7,29.8,65.0,64931.0,N90 G00 Z50.0,90,4,3,67,S1,29.4,0,0,1800,1800,1,0,8000,100,8,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,3,0,20,0,0,1,0.0,Y,3,0,30,0,0,0,0.0,Z,3,0,50,0,0,0,0.0,C,3,0,45,0,0,2,0.0,A,3,0,90,0,0,2,0.0
94.4,O5678_JOB2,3,21.8,29.8,65.1,65039.0,N90 G00 Z50.0,90,4,3,67,S1,29.4,0,0,1800,1800,1,0,8000,100,6,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,3,0,20,0,0,0,0.0,Y,3,0,30,0,0,1,0.0,Z,3,0,50,0,0,1,0.0,C,3,0,45,0,0,0,0.0,A,3,0,90,0,0,0,0.0
94.5,O5678_JOB2,3,21.9,29.8,65.2,65137.0,N90 G00 Z50.0,90,4,3,67,S1,29.4,0,0,1800,1800,1,0,8000,100,6,0,19,2,T02_ENDMILL_6MM,120.25,0.0,0.0,3.0,X,3,0,20,0,0,0,0.0,Y,3,0,30,0,0,2,0.0,Z,3,0,50,0,0,1,0.0,C,3,0,45,0,0,2,0.0,A,3,0,90,0,0,2,0.0
